cod_mun_ibge_6;ANO;UF;municipio;populacao;TMI;COBERTURA_PRENATAL;TAXA_MEDICOS;PROP_CESAREOS;PROP_MAL_DEFINIDAS;DOENCAS_CRONICAS
520870;2022;GO;Goiânia;1437366;10.168584426010169;74.68557666577469;0.0013914340536787429;66.4062081883864;0.8471157724889069;5.343106766126373
520880;2021;GO;Goianira;71916;14.038876889848812;69.43844492440606;0.027810223037988763;63.498920086393085;1.5779092702169626;25.02920073418989
520880;2022;GO;Goianira;71916;18.74310915104741;69.79051819184123;0.027810223037988763;57.88313120176406;2.9729729729729732;16.825184937983202
520890;2021;GO;Goiás;24071;18.779342723004696;81.69014084507043;0.083087532715716;73.70892018779342;1.1904761904761905;12.878567570935981
520890;2022;GO;Goiás;24071;8.695652173913043;82.17391304347827;0.083087532715716;70.0;1.0416666666666665;8.72419093515018
520910;2021;GO;Goiatuba;35664;9.546539379474941;73.9856801909308;0.05607895917451772;84.96420047732697;1.6042780748663104;3.3647375504710633
520910;2022;GO;Goiatuba;35664;10.025062656641603;72.4310776942356;0.05607895917451772;86.21553884711778;1.3029315960912053;4.766711529834007
520915;2021;GO;Gouvelândia;4390;0.0;66.66666666666666;0.4555808656036447;86.66666666666667;1.8518518518518516;6.83371298405467
520915;2022;GO;Gouvelândia;4390;18.867924528301884;73.58490566037736;0.4555808656036447;86.79245283018868;0.0;11.389521640091116
520920;2021;GO;Guapó;19545;9.389671361502348;69.01408450704226;0.10232796111537477;68.07511737089203;3.0456852791878175;4.604758250191865
520920;2022;GO;Guapó;19545;17.937219730941703;72.6457399103139;0.10232796111537477;73.09417040358744;2.666666666666667;2.0465592223074953
520929;2021;GO;Guaraíta;2188;0.0;50.0;0.9140767824497258;58.333333333333336;0.0;9.140767824497258
520929;2022;GO;Guaraíta;2188;0.0;81.25;0.9140767824497258;68.75;0.0;9.140767824497258
520940;2021;GO;Guarani de Goiás;4085;23.25581395348837;76.74418604651163;0.4895960832313342;76.74418604651163;0.0;7.343941248470012
520940;2022;GO;Guarani de Goiás;4085;24.390243902439025;80.48780487804879;0.4895960832313342;73.17073170731707;0.0;9.791921664626683
520945;2021;GO;Guarinos;2161;0.0;77.27272727272727;0.9254974548819991;59.09090909090909;0.0;4.6274872744099955
520945;2022;GO;Guarinos;2161;0.0;60.0;0.46274872744099954;56.00000000000001;0.0;9.254974548819991
520960;2021;GO;Heitoraí;3354;29.41176470588235;82.35294117647058;0.5963029218843172;85.29411764705883;0.0;44.72271914132379
520960;2022;GO;Heitoraí;3354;0.0;71.42857142857143;0.5963029218843172;66.66666666666666;0.0;59.630292188431724
520970;2021;GO;Hidrolândia;27742;12.539184952978056;80.87774294670847;0.07209285559801024;80.56426332288402;1.7467248908296942;11.895321173671688
520970;2022;GO;Hidrolândia;27742;17.441860465116278;80.81395348837209;0.07209285559801024;71.80232558139535;2.197802197802198;9.011606949751279
520980;2021;GO;Hidrolina;3545;25.64102564102564;87.17948717948718;0.5641748942172073;84.61538461538461;0.0;0.0
520980;2022;GO;Hidrolina;3545;30.303030303030305;81.81818181818183;0.5641748942172073;72.72727272727273;2.7027027027027026;5.6417489421720735
520990;2021;GO;Iaciara;10584;5.617977528089887;73.03370786516854;0.1889644746787604;59.55056179775281;2.1052631578947367;24.565381708238853
520990;2022;GO;Iaciara;10584;10.582010582010582;69.31216931216932;0.1889644746787604;63.49206349206349;2.247191011235955;39.682539682539684
520993;2021;GO;Inaciolândia;5954;18.18181818181818;65.45454545454545;0.3359086328518643;76.36363636363637;4.545454545454546;16.795431642593215
520993;2022;GO;Inaciolândia;5954;33.898305084745765;81.35593220338984;0.3359086328518643;94.91525423728814;0.0;11.75680214981525
520995;2021;GO;Indiara;17061;15.0;82.5;0.11722642283570717;82.0;0.6993006993006993;133.63812203270618
520995;2022;GO;Indiara;17061;0.0;90.1639344262295;0.11722642283570717;84.15300546448088;0.0;135.9826504894203
521000;2021;GO;Inhumas;52204;16.666666666666668;90.66666666666666;0.03831124051796797;82.83333333333334;0.8130081300813009;5.1720174699256765
521000;2022;GO;Inhumas;52204;14.084507042253522;92.95774647887323;0.03831124051796797;82.21830985915493;1.3186813186813187;8.811585319132634
521010;2021;GO;Ipameri;25548;6.600660066006601;70.29702970297029;0.07828401440425865;82.17821782178217;1.0752688172043012;4.305620792234226
521010;2022;GO;Ipameri;25548;19.68503937007874;84.64566929133859;0.07828401440425865;82.67716535433071;0.0;6.262721152340692
521015;2021;GO;Ipiranga de Goiás;2919;0.0;65.51724137931035;0.6851661527920521;79.3103448275862;0.0;6.851661527920521
521015;2022;GO;Ipiranga de Goiás;2919;0.0;70.0;0.6851661527920521;75.0;3.225806451612903;10.277492291880781
521020;2021;GO;Iporá;35684;7.444168734491315;86.10421836228288;0.056047528304001795;81.38957816377172;2.2670025188916876;7.846653962560251
521020;2022;GO;Iporá;35684;11.210762331838565;91.25560538116592;0.056047528304001795;83.18385650224215;0.9202453987730062;12.610693868400404
521030;2021;GO;Israelândia;2560;0.0;81.48148148148148;0.78125;96.29629629629629;0.0;3.90625
521030;2022;GO;Israelândia;2560;0.0;53.333333333333336;0.78125;93.33333333333333;11.76470588235294;7.8125
521040;2021;GO;Itaberaí;44734;12.455516014234876;79.53736654804271;0.04470872267179327;69.3950177935943;0.0;5.141503107256225
521040;2022;GO;Itaberaí;44734;16.885553470919326;80.1125703564728;0.04470872267179327;74.10881801125704;2.631578947368421;4.694415880538293
521056;2021;GO;Itaguari;4963;20.0;84.0;0.40298206729800523;86.0;1.5151515151515151;2.014910336490026
521056;2022;GO;Itaguari;4963;26.31578947368421;78.94736842105263;0.40298206729800523;68.42105263157895;0.0;4.029820672980052
521060;2021;GO;Itaguaru;4904;0.0;85.36585365853658;0.4078303425774878;85.36585365853658;2.4390243902439024;24.469820554649264
521060;2022;GO;Itaguaru;4904;0.0;88.57142857142857;0.4078303425774878;80.0;3.508771929824561;6.117455138662316
521080;2021;GO;Itajá;4380;29.41176470588235;76.47058823529412;0.45662100456621;82.35294117647058;0.0;18.264840182648403
521080;2022;GO;Itajá;4380;0.0;94.33962264150944;0.45662100456621;83.01886792452831;0.0;22.831050228310502
521090;2021;GO;Itapaci;21087;7.092198581560283;74.822695035461;0.09484516526770048;63.829787234042556;0.0;19.4432588798786
521090;2022;GO;Itapaci;21087;15.686274509803921;73.33333333333333;0.09484516526770048;65.49019607843137;0.7575757575757576;33.19580784369517
521100;2021;GO;Itapirapuã;8007;13.333333333333334;73.33333333333333;0.24978144123891594;69.33333333333334;2.73972602739726;6.244536030972898
521100;2022;GO;Itapirapuã;8007;0.0;66.66666666666666;0.24978144123891594;82.6086956521739;7.246376811594203;22.480329711502435
521120;2021;GO;Itapuranga;26113;9.615384615384617;80.76923076923077;0.07659020411289395;75.32051282051282;1.238390092879257;24.89181633669054
521120;2022;GO;Itapuranga;26113;6.25;84.6875;0.07659020411289395;74.375;1.694915254237288;11.488530616934094
521130;2021;GO;Itarumã;6101;15.384615384615385;89.23076923076924;0.3278151122766759;75.38461538461539;0.0;27.864284543517456
521130;2022;GO;Itarumã;6101;12.345679012345679;77.77777777777779;0.3278151122766759;82.71604938271605;0.0;29.503360104900835
521140;2021;GO;Itauçu;7736;12.195121951219512;75.60975609756098;0.25853154084798347;75.60975609756098;0.9523809523809524;45.2430196483971
521140;2022;GO;Itauçu;7736;38.46153846153847;73.07692307692307;0.25853154084798347;75.64102564102564;4.49438202247191;69.80351602895553
521150;2021;GO;Itumbiara;107970;9.501187648456057;64.52889944576405;0.018523663980735388;76.48456057007125;0.24154589371980675;10.280633509308142
521150;2022;GO;Itumbiara;107970;11.935208866155158;69.39471440750214;0.018523663980735388;70.75873827791986;0.3492433061699651;16.486060942854497
521160;2021;GO;Ivolândia;2693;0.0;85.71428571428571;0.7426661715558857;90.47619047619048;12.121212121212121;7.426661715558856
521160;2022;GO;Ivolândia;2693;41.666666666666664;83.33333333333334;0.7426661715558857;79.16666666666666;0.0;22.279985146676566
521170;2021;GO;Jandaia;6272;0.0;68.85245901639344;0.31887755102040816;81.9672131147541;1.694915254237288;20.727040816326532
521170;2022;GO;Jandaia;6272;40.0;72.0;0.31887755102040816;92.0;1.7241379310344827;4.783163265306122
521180;2021;GO;Jaraguá;45223;7.619047619047619;76.57142857142857;0.04422528359463105;75.80952380952381;1.4830508474576272;8.84505671892621
521180;2022;GO;Jaraguá;45223;9.09090909090909;75.45454545454545;0.04422528359463105;75.09090909090908;2.272727272727273;12.383079406496694
